Ano,Mês,Valor,Estado
2008,Março,70.0,Rio Grande do Sul
2008,Abril,182.0,Rio Grande do Sul
2008,Maio,226.0,Rio Grande do Sul
2008,Junho,113.0,Rio Grande do Sul
2008,Julho,439.0,Rio Grande do Sul
2008,Agosto,466.0,Rio Grande do Sul
2008,Setembro,273.0,Rio Grande do Sul
2008,Outubro,214.0,Rio Grande do Sul
2008,Novembro,107.0,Rio Grande do Sul
2008,Dezembro,152.0,Rio Grande do Sul
2009,Janeiro,88.0,Rio Grande do Sul
2009,Fevereiro,26.0,Rio Grande do Sul
2009,Março,82.0,Rio Grande do Sul
2009,Abril,302.0,Rio Grande do Sul
2009,Maio,271.0,Rio Grande do Sul
2009,Junho,118.0,Rio Grande do Sul
2009,Julho,267.0,Rio Grande do Sul
2009,Agosto,1520.0,Rio Grande do Sul
2009,Setembro,91.0,Rio Grande do Sul
2009,Outubro,187.0,Rio Grande do Sul
2009,Novembro,12.0,Rio Grande do Sul
2009,Dezembro,24.0,Rio Grande do Sul
2010,Janeiro,42.0,Rio Grande do Sul
2010,Fevereiro,29.0,Rio Grande do Sul
2010,Março,43.0,Rio Grande do Sul
2010,Abril,107.0,Rio Grande do Sul
2010,Maio,28.0,Rio Grande do Sul
2010,Junho,39.0,Rio Grande do Sul
2010,Julho,196.0,Rio Grande do Sul
2010,Agosto,1086.0,Rio Grande do Sul
2010,Setembro,458.0,Rio Grande do Sul
2010,Outubro,178.0,Rio Grande do Sul
2010,Novembro,134.0,Rio Grande do Sul
2010,Dezembro,175.0,Rio Grande do Sul
2011,Janeiro,26.0,Rio Grande do Sul
2011,Fevereiro,20.0,Rio Grande do Sul
2011,Março,53.0,Rio Grande do Sul
2011,Abril,88.0,Rio Grande do Sul
2011,Maio,83.0,Rio Grande do Sul
2011,Junho,109.0,Rio Grande do Sul
2011,Julho,188.0,Rio Grande do Sul
2011,Agosto,284.0,Rio Grande do Sul
2011,Setembro,785.0,Rio Grande do Sul
2011,Outubro,109.0,Rio Grande do Sul
2011,Novembro,152.0,Rio Grande do Sul
2011,Dezembro,82.0,Rio Grande do Sul
2012,Janeiro,79.0,Rio Grande do Sul
2012,Fevereiro,43.0,Rio Grande do Sul
2012,Março,100.0,Rio Grande do Sul
2012,Abril,61.0,Rio Grande do Sul
2012,Maio,247.0,Rio Grande do Sul
2012,Junho,233.0,Rio Grande do Sul
2012,Julho,439.0,Rio Grande do Sul
2012,Agosto,665.0,Rio Grande do Sul
2012,Setembro,198.0,Rio Grande do Sul
2012,Outubro,134.0,Rio Grande do Sul
2012,Novembro,85.0,Rio Grande do Sul
2012,Dezembro,38.0,Rio Grande do Sul
2013,Janeiro,47.0,Rio Grande do Sul
2013,Fevereiro,51.0,Rio Grande do Sul
2013,Março,56.0,Rio Grande do Sul
2013,Abril,98.0,Rio Grande do Sul
2013,Maio,58.0,Rio Grande do Sul
2013,Junho,41.0,Rio Grande do Sul
2013,Julho,196.0,Rio Grande do Sul
2013,Agosto,372.0,Rio Grande do Sul
2013,Setembro,356.0,Rio Grande do Sul
2013,Outubro,113.0,Rio Grande do Sul
2013,Novembro,102.0,Rio Grande do Sul
2013,Dezembro,57.0,Rio Grande do Sul
2014,Janeiro,38.0,Rio Grande do Sul
2014,Fevereiro,27.0,Rio Grande do Sul
2014,Março,52.0,Rio Grande do Sul
2014,Abril,64.0,Rio Grande do Sul
2014,Maio,60.0,Rio Grande do Sul
2014,Junho,63.0,Rio Grande do Sul
2014,Julho,206.0,Rio Grande do Sul
2014,Agosto,1200.0,Rio Grande do Sul
2014,Setembro,212.0,Rio Grande do Sul
2014,Outubro,97.0,Rio Grande do Sul
2014,Novembro,54.0,Rio Grande do Sul
2014,Dezembro,31.0,Rio Grande do Sul
2015,Janeiro,29.0,Rio Grande do Sul
2015,Fevereiro,34.0,Rio Grande do Sul
2015,Março,70.0,Rio Grande do Sul
2015,Abril,166.0,Rio Grande do Sul
2015,Maio,166.0,Rio Grande do Sul
2015,Junho,70.0,Rio Grande do Sul
2015,Julho,59.0,Rio Grande do Sul
2015,Agosto,381.0,Rio Grande do Sul
2015,Setembro,185.0,Rio Grande do Sul
2015,Outubro,63.0,Rio Grande do Sul
2015,Novembro,20.0,Rio Grande do Sul
2015,Dezembro,35.0,Rio Grande do Sul
2016,Janeiro,60.0,Rio Grande do Sul
2016,Fevereiro,47.0,Rio Grande do Sul
2016,Março,33.0,Rio Grande do Sul
2016,Abril,26.0,Rio Grande do Sul
2016,Maio,39.0,Rio Grande do Sul
2016,Junho,311.0,Rio Grande do Sul
2016,Julho,942.0,Rio Grande do Sul
2016,Agosto,1182.0,Rio Grande do Sul
2016,Setembro,629.0,Rio Grande do Sul
2016,Outubro,84.0,Rio Grande do Sul
2016,Novembro,97.0,Rio Grande do Sul
2016,Dezembro,77.0,Rio Grande do Sul
2017,Janeiro,26.0,Rio Grande do Sul
2017,Fevereiro,31.0,Rio Grande do Sul
2017,Março,39.0,Rio Grande do Sul
2017,Abril,61.0,Rio Grande do Sul
2017,Maio,41.0,Rio Grande do Sul
2017,Junho,96.0,Rio Grande do Sul
2017,Julho,707.0,Rio Grande do Sul
2017,Agosto,633.0,Rio Grande do Sul
2017,Setembro,278.0,Rio Grande do Sul
2017,Outubro,85.0,Rio Grande do Sul
2017,Novembro,139.0,Rio Grande do Sul
2017,Dezembro,82.0,Rio Grande do Sul
2018,Janeiro,45.0,Rio Grande do Sul
2018,Fevereiro,72.0,Rio Grande do Sul
2018,Março,74.0,Rio Grande do Sul
2018,Abril,86.0,Rio Grande do Sul
2018,Maio,108.0,Rio Grande do Sul
2018,Junho,62.0,Rio Grande do Sul
2018,Julho,78.0,Rio Grande do Sul
2018,Agosto,707.0,Rio Grande do Sul
2018,Setembro,222.0,Rio Grande do Sul
2018,Outubro,69.0,Rio Grande do Sul
2018,Novembro,47.0,Rio Grande do Sul
2018,Dezembro,45.0,Rio Grande do Sul
2019,Janeiro,33.0,Rio Grande do Sul
2019,Fevereiro,48.0,Rio Grande do Sul
2019,Março,94.0,Rio Grande do Sul
2019,Abril,54.0,Rio Grande do Sul
2019,Maio,26.0,Rio Grande do Sul
2019,Junho,134.0,Rio Grande do Sul
2019,Julho,379.0,Rio Grande do Sul
2019,Agosto,1647.0,Rio Grande do Sul
2019,Setembro,523.0,Rio Grande do Sul
2019,Outubro,104.0,Rio Grande do Sul
2019,Novembro,53.0,Rio Grande do Sul
2019,Dezembro,101.0,Rio Grande do Sul
2020,Janeiro,32.0,Rio Grande do Sul
2020,Fevereiro,89.0,Rio Grande do Sul
2020,Março,227.0,Rio Grande do Sul
2020,Abril,457.0,Rio Grande do Sul
2020,Maio,423.0,Rio Grande do Sul
2020,Junho,158.0,Rio Grande do Sul
2020,Julho,201.0,Rio Grande do Sul
2020,Agosto,1404.0,Rio Grande do Sul
2020,Setembro,263.0,Rio Grande do Sul
2020,Outubro,196.0,Rio Grande do Sul
2020,Novembro,110.0,Rio Grande do Sul
2020,Dezembro,52.0,Rio Grande do Sul
2021,Janeiro,54.0,Rio Grande do Sul
2021,Fevereiro,49.0,Rio Grande do Sul
2021,Março,91.0,Rio Grande do Sul
2021,Abril,229.0,Rio Grande do Sul
2021,Maio,290.0,Rio Grande do Sul
2021,Junho,46.0,Rio Grande do Sul
2021,Julho,504.0,Rio Grande do Sul
2021,Agosto,600.0,Rio Grande do Sul
2021,Setembro,183.0,Rio Grande do Sul
2021,Outubro,167.0,Rio Grande do Sul
2021,Novembro,145.0,Rio Grande do Sul
2021,Dezembro,87.0,Rio Grande do Sul
2022,Janeiro,174.0,Rio Grande do Sul
2022,Fevereiro,135.0,Rio Grande do Sul
2022,Março,71.0,Rio Grande do Sul
2022,Abril,56.0,Rio Grande do Sul
2022,Maio,36.0,Rio Grande do Sul
2022,Junho,33.0,Rio Grande do Sul
2022,Julho,106.0,Rio Grande do Sul
2022,Agosto,508.0,Rio Grande do Sul
2022,Setembro,119.0,Rio Grande do Sul
2022,Outubro,160.0,Rio Grande do Sul
2022,Novembro,131.0,Rio Grande do Sul
2022,Dezembro,106.0,Rio Grande do Sul
2023,Janeiro,64.0,Rio Grande do Sul
2023,Fevereiro,94.0,Rio Grande do Sul
2023,Março,107.0,Rio Grande do Sul
2023,Abril,137.0,Rio Grande do Sul
2023,Maio,127.0,Rio Grande do Sul
2023,Junho,80.0,Rio Grande do Sul
2023,Julho,221.0,Rio Grande do Sul
2023,Agosto,812.0,Rio Grande do Sul
2023,Setembro,34.0,Rio Grande do Sul
2023,Outubro,61.0,Rio Grande do Sul
2023,Novembro,57.0,Rio Grande do Sul
2023,Dezembro,31.0,Rio Grande do Sul
2024,Janeiro,21.0,Rio Grande do Sul
2024,Fevereiro,54.0,Rio Grande do Sul
2024,Março,48.0,Rio Grande do Sul
2024,Abril,24.0,Rio Grande do Sul
2024,Maio,8.0,Rio Grande do Sul
2024,Junho,80.0,Rio Grande do Sul
2024,Julho,279.0,Rio Grande do Sul
2024,Agosto,726.0,Rio Grande do Sul
2024,Setembro,233.0,Rio Grande do Sul
2024,Outubro,50.0,Rio Grande do Sul
2024,Novembro,26.0,Rio Grande do Sul
2024,Dezembro,23.0,Rio Grande do Sul
2025,Janeiro,75.0,Rio Grande do Sul
2025,Fevereiro,73.0,Rio Grande do Sul
2025,Março,93.0,Rio Grande do Sul
2025,Abril,160.0,Rio Grande do Sul
2025,Maio,121.0,Rio Grande do Sul
2025,Junho,,Rio Grande do Sul
2025,Julho,,Rio Grande do Sul
2025,Agosto,,Rio Grande do Sul
2025,Setembro,,Rio Grande do Sul
2025,Outubro,,Rio Grande do Sul
2025,Novembro,,Rio Grande do Sul
2025,Dezembro,,Rio Grande do Sul
1998,Janeiro,,Rondônia
1998,Fevereiro,,Rondônia
1998,Março,,Rondônia
1998,Abril,,Rondônia
1998,Maio,,Rondônia
1998,Junho,27.0,Rondônia
1998,Julho,366.0,Rondônia
1998,Agosto,2254.0,Rondônia
1998,Setembro,3756.0,Rondônia
1998,Outubro,486.0,Rondônia
1998,Novembro,3.0,Rondônia
1998,Dezembro,33.0,Rondônia
1999,Janeiro,1.0,Rondônia
1999,Fevereiro,1.0,Rondônia
1999,Março,8.0,Rondônia
1999,Abril,3.0,Rondônia
1999,Maio,3.0,Rondônia
1999,Junho,10.0,Rondônia
1999,Julho,135.0,Rondônia
1999,Agosto,1977.0,Rondônia
1999,Setembro,3059.0,Rondônia
1999,Outubro,1884.0,Rondônia
1999,Novembro,41.0,Rondônia
1999,Dezembro,,Rondônia
2000,Janeiro,,Rondônia
2000,Fevereiro,6.0,Rondônia
2000,Março,9.0,Rondônia
2000,Abril,,Rondônia
2000,Maio,15.0,Rondônia
2000,Junho,54.0,Rondônia
2000,Julho,120.0,Rondônia
2000,Agosto,2200.0,Rondônia
2000,Setembro,2440.0,Rondônia
2000,Outubro,641.0,Rondônia
2000,Novembro,13.0,Rondônia
2000,Dezembro,7.0,Rondônia
2001,Janeiro,,Rondônia
2001,Fevereiro,2.0,Rondônia
2001,Março,,Rondônia
2001,Abril,,Rondônia
2001,Maio,7.0,Rondônia
2001,Junho,31.0,Rondônia
2001,Julho,74.0,Rondônia
2001,Agosto,2133.0,Rondônia
2001,Setembro,1929.0,Rondônia
2001,Outubro,797.0,Rondônia
2001,Novembro,92.0,Rondônia
2001,Dezembro,1.0,Rondônia
2002,Janeiro,6.0,Rondônia
2002,Fevereiro,8.0,Rondônia
2002,Março,1.0,Rondônia
2002,Abril,3.0,Rondônia
2002,Maio,15.0,Rondônia
2002,Junho,143.0,Rondônia
2002,Julho,741.0,Rondônia
2002,Agosto,5484.0,Rondônia
2002,Setembro,15903.0,Rondônia
2002,Outubro,5410.0,Rondônia
2002,Novembro,875.0,Rondônia
2002,Dezembro,102.0,Rondônia
2003,Janeiro,69.0,Rondônia
2003,Fevereiro,14.0,Rondônia
2003,Março,12.0,Rondônia
2003,Abril,18.0,Rondônia
2003,Maio,102.0,Rondônia
2003,Junho,230.0,Rondônia
2003,Julho,1682.0,Rondônia
2003,Agosto,9052.0,Rondônia
2003,Setembro,10782.0,Rondônia
2003,Outubro,7593.0,Rondônia
2003,Novembro,750.0,Rondônia
2003,Dezembro,253.0,Rondônia
2004,Janeiro,31.0,Rondônia
2004,Fevereiro,16.0,Rondônia
2004,Março,28.0,Rondônia
2004,Abril,27.0,Rondônia
2004,Maio,32.0,Rondônia
2004,Junho,297.0,Rondônia
2004,Julho,1734.0,Rondônia
2004,Agosto,9259.0,Rondônia
2004,Setembro,23419.0,Rondônia
2004,Outubro,5089.0,Rondônia
2004,Novembro,681.0,Rondônia
2004,Dezembro,268.0,Rondônia
2005,Janeiro,122.0,Rondônia
2005,Fevereiro,41.0,Rondônia
2005,Março,16.0,Rondônia
2005,Abril,26.0,Rondônia
2005,Maio,61.0,Rondônia
2005,Junho,261.0,Rondônia
2005,Julho,1947.0,Rondônia
2005,Agosto,12801.0,Rondônia
2005,Setembro,20907.0,Rondônia
2005,Outubro,4718.0,Rondônia
2005,Novembro,671.0,Rondônia
2005,Dezembro,78.0,Rondônia
2006,Janeiro,14.0,Rondônia
2006,Fevereiro,19.0,Rondônia
2006,Março,15.0,Rondônia
2006,Abril,9.0,Rondônia
2006,Maio,105.0,Rondônia
2006,Junho,232.0,Rondônia
2006,Julho,1057.0,Rondônia
2006,Agosto,6348.0,Rondônia
2006,Setembro,14939.0,Rondônia
2006,Outubro,1895.0,Rondônia
2006,Novembro,1028.0,Rondônia
2006,Dezembro,41.0,Rondônia
2007,Janeiro,44.0,Rondônia
2007,Fevereiro,5.0,Rondônia
2007,Março,27.0,Rondônia
2007,Abril,10.0,Rondônia
2007,Maio,65.0,Rondônia
2007,Junho,314.0,Rondônia
2007,Julho,587.0,Rondônia
2007,Agosto,6769.0,Rondônia
2007,Setembro,14051.0,Rondônia
2007,Outubro,5343.0,Rondônia
2007,Novembro,235.0,Rondônia
2007,Dezembro,50.0,Rondônia
2008,Janeiro,6.0,Rondônia
2008,Fevereiro,12.0,Rondônia
2008,Março,2.0,Rondônia
2008,Abril,12.0,Rondônia
2008,Maio,20.0,Rondônia
2008,Junho,79.0,Rondônia
2008,Julho,475.0,Rondônia
2008,Agosto,2840.0,Rondônia
2008,Setembro,5122.0,Rondônia
2008,Outubro,2548.0,Rondônia
2008,Novembro,420.0,Rondônia
2008,Dezembro,24.0,Rondônia
2009,Janeiro,25.0,Rondônia
2009,Fevereiro,2.0,Rondônia
2009,Março,15.0,Rondônia
2009,Abril,6.0,Rondônia
2009,Maio,10.0,Rondônia
2009,Junho,26.0,Rondônia
2009,Julho,133.0,Rondônia
2009,Agosto,609.0,Rondônia
2009,Setembro,2426.0,Rondônia
2009,Outubro,1910.0,Rondônia
2009,Novembro,214.0,Rondônia
2009,Dezembro,25.0,Rondônia
2010,Janeiro,26.0,Rondônia
2010,Fevereiro,9.0,Rondônia
2010,Março,13.0,Rondônia
2010,Abril,43.0,Rondônia
2010,Maio,70.0,Rondônia
2010,Junho,223.0,Rondônia
2010,Julho,871.0,Rondônia
2010,Agosto,5837.0,Rondônia
2010,Setembro,7575.0,Rondônia
2010,Outubro,1724.0,Rondônia
2010,Novembro,351.0,Rondônia
2010,Dezembro,228.0,Rondônia
2011,Janeiro,2.0,Rondônia
2011,Fevereiro,11.0,Rondônia
2011,Março,6.0,Rondônia
2011,Abril,12.0,Rondônia
2011,Maio,59.0,Rondônia
2011,Junho,169.0,Rondônia
2011,Julho,320.0,Rondônia
2011,Agosto,1358.0,Rondônia
2011,Setembro,2460.0,Rondônia
2011,Outubro,1281.0,Rondônia
2011,Novembro,357.0,Rondônia
2011,Dezembro,45.0,Rondônia
2012,Janeiro,6.0,Rondônia
2012,Fevereiro,9.0,Rondônia
2012,Março,20.0,Rondônia
2012,Abril,21.0,Rondônia
2012,Maio,35.0,Rondônia
2012,Junho,55.0,Rondônia
2012,Julho,253.0,Rondônia
2012,Agosto,2561.0,Rondônia
2012,Setembro,3141.0,Rondônia
2012,Outubro,1866.0,Rondônia
2012,Novembro,271.0,Rondônia
2012,Dezembro,74.0,Rondônia
2013,Janeiro,16.0,Rondônia
2013,Fevereiro,8.0,Rondônia
2013,Março,30.0,Rondônia
2013,Abril,27.0,Rondônia
2013,Maio,19.0,Rondônia
2013,Junho,32.0,Rondônia
2013,Julho,159.0,Rondônia
2013,Agosto,1102.0,Rondônia
2013,Setembro,2472.0,Rondônia
2013,Outubro,510.0,Rondônia
2013,Novembro,103.0,Rondônia
2013,Dezembro,135.0,Rondônia
2014,Janeiro,11.0,Rondônia
2014,Fevereiro,4.0,Rondônia
2014,Março,11.0,Rondônia
2014,Abril,16.0,Rondônia
2014,Maio,26.0,Rondônia
2014,Junho,99.0,Rondônia
2014,Julho,209.0,Rondônia
2014,Agosto,2846.0,Rondônia
2014,Setembro,2806.0,Rondônia
2014,Outubro,978.0,Rondônia
2014,Novembro,187.0,Rondônia
2014,Dezembro,141.0,Rondônia
2015,Janeiro,24.0,Rondônia
2015,Fevereiro,17.0,Rondônia
2015,Março,10.0,Rondônia
2015,Abril,12.0,Rondônia
2015,Maio,13.0,Rondônia
2015,Junho,120.0,Rondônia
2015,Julho,417.0,Rondônia
2015,Agosto,3669.0,Rondônia
2015,Setembro,5200.0,Rondônia
2015,Outubro,2470.0,Rondônia
2015,Novembro,901.0,Rondônia
2015,Dezembro,260.0,Rondônia
2016,Janeiro,85.0,Rondônia
2016,Fevereiro,71.0,Rondônia
2016,Março,30.0,Rondônia
2016,Abril,56.0,Rondônia
2016,Maio,52.0,Rondônia
2016,Junho,174.0,Rondônia
2016,Julho,947.0,Rondônia
2016,Agosto,3551.0,Rondônia
2016,Setembro,3916.0,Rondônia
2016,Outubro,2041.0,Rondônia
2016,Novembro,413.0,Rondônia
2016,Dezembro,138.0,Rondônia
2017,Janeiro,43.0,Rondônia
2017,Fevereiro,15.0,Rondônia
2017,Março,23.0,Rondônia
2017,Abril,20.0,Rondônia
2017,Maio,29.0,Rondônia
2017,Junho,152.0,Rondônia
2017,Julho,1007.0,Rondônia
2017,Agosto,3249.0,Rondônia
2017,Setembro,4568.0,Rondônia
2017,Outubro,1726.0,Rondônia
2017,Novembro,423.0,Rondônia
2017,Dezembro,58.0,Rondônia
2018,Janeiro,15.0,Rondônia
2018,Fevereiro,7.0,Rondônia
2018,Março,28.0,Rondônia
2018,Abril,7.0,Rondônia
2018,Maio,41.0,Rondônia
2018,Junho,148.0,Rondônia
2018,Julho,769.0,Rondônia
2018,Agosto,1975.0,Rondônia
2018,Setembro,6034.0,Rondônia
2018,Outubro,986.0,Rondônia
2018,Novembro,198.0,Rondônia
2018,Dezembro,47.0,Rondônia
2019,Janeiro,33.0,Rondônia
2019,Fevereiro,22.0,Rondônia
2019,Março,28.0,Rondônia
2019,Abril,26.0,Rondônia
2019,Maio,50.0,Rondônia
2019,Junho,170.0,Rondônia
2019,Julho,780.0,Rondônia
2019,Agosto,5593.0,Rondônia
2019,Setembro,3644.0,Rondônia
2019,Outubro,556.0,Rondônia
2019,Novembro,263.0,Rondônia
2019,Dezembro,65.0,Rondônia
2020,Janeiro,56.0,Rondônia
2020,Fevereiro,39.0,Rondônia
2020,Março,38.0,Rondônia
2020,Abril,33.0,Rondônia
2020,Maio,58.0,Rondônia
2020,Junho,138.0,Rondônia
2020,Julho,428.0,Rondônia
2020,Agosto,3087.0,Rondônia
2020,Setembro,4202.0,Rondônia
2020,Outubro,2413.0,Rondônia
2020,Novembro,509.0,Rondônia
2020,Dezembro,144.0,Rondônia
2021,Janeiro,47.0,Rondônia
2021,Fevereiro,16.0,Rondônia
2021,Março,19.0,Rondônia
2021,Abril,16.0,Rondônia
2021,Maio,91.0,Rondônia
2021,Junho,131.0,Rondônia
2021,Julho,836.0,Rondônia
2021,Agosto,4319.0,Rondônia
2021,Setembro,2636.0,Rondônia
2021,Outubro,1763.0,Rondônia
2021,Novembro,125.0,Rondônia
2021,Dezembro,31.0,Rondônia
2022,Janeiro,80.0,Rondônia
2022,Fevereiro,17.0,Rondônia
2022,Março,17.0,Rondônia
2022,Abril,24.0,Rondônia
2022,Maio,136.0,Rondônia
2022,Junho,106.0,Rondônia
2022,Julho,555.0,Rondônia
2022,Agosto,3512.0,Rondônia
2022,Setembro,5354.0,Rondônia
2022,Outubro,822.0,Rondônia
2022,Novembro,1767.0,Rondônia
2022,Dezembro,70.0,Rondônia
2023,Janeiro,42.0,Rondônia
2023,Fevereiro,28.0,Rondônia
2023,Março,38.0,Rondônia
2023,Abril,30.0,Rondônia
2023,Maio,50.0,Rondônia
2023,Junho,88.0,Rondônia
2023,Julho,460.0,Rondônia
2023,Agosto,1715.0,Rondônia
2023,Setembro,2651.0,Rondônia
2023,Outubro,1140.0,Rondônia
2023,Novembro,996.0,Rondônia
2023,Dezembro,179.0,Rondônia
2024,Janeiro,39.0,Rondônia
2024,Fevereiro,47.0,Rondônia
2024,Março,79.0,Rondônia
2024,Abril,49.0,Rondônia
2024,Maio,68.0,Rondônia
2024,Junho,183.0,Rondônia
2024,Julho,1618.0,Rondônia
2024,Agosto,4522.0,Rondônia
2024,Setembro,2739.0,Rondônia
2024,Outubro,1203.0,Rondônia
2024,Novembro,107.0,Rondônia
2024,Dezembro,38.0,Rondônia
2025,Janeiro,28.0,Rondônia
2025,Fevereiro,25.0,Rondônia
2025,Março,15.0,Rondônia
2025,Abril,10.0,Rondônia
2025,Maio,9.0,Rondônia
2025,Junho,,Rondônia
2025,Julho,,Rondônia
2025,Agosto,,Rondônia
2025,Setembro,,Rondônia
2025,Outubro,,Rondônia
2025,Novembro,,Rondônia
2025,Dezembro,,Rondônia
1998,Janeiro,,Roraima
1998,Fevereiro,,Roraima
1998,Março,,Roraima
1998,Abril,,Roraima
1998,Maio,,Roraima
1998,Junho,,Roraima
1998,Julho,1.0,Roraima
1998,Agosto,,Roraima
1998,Setembro,2.0,Roraima
1998,Outubro,1.0,Roraima
1998,Novembro,1.0,Roraima
1998,Dezembro,16.0,Roraima
1999,Janeiro,15.0,Roraima
1999,Fevereiro,20.0,Roraima
1999,Março,98.0,Roraima
1999,Abril,16.0,Roraima
1999,Maio,,Roraima
1999,Junho,3.0,Roraima
1999,Julho,4.0,Roraima
1999,Agosto,1.0,Roraima
1999,Setembro,3.0,Roraima
1999,Outubro,10.0,Roraima
1999,Novembro,15.0,Roraima
1999,Dezembro,35.0,Roraima
2000,Janeiro,18.0,Roraima
2000,Fevereiro,57.0,Roraima
2000,Março,125.0,Roraima
2000,Abril,,Roraima
2000,Maio,7.0,Roraima
2000,Junho,,Roraima
2000,Julho,,Roraima
2000,Agosto,9.0,Roraima
2000,Setembro,12.0,Roraima
2000,Outubro,25.0,Roraima
2000,Novembro,32.0,Roraima
2000,Dezembro,77.0,Roraima
2001,Janeiro,101.0,Roraima
2001,Fevereiro,646.0,Roraima
2001,Março,1107.0,Roraima
2001,Abril,380.0,Roraima
2001,Maio,9.0,Roraima
2001,Junho,1.0,Roraima
2001,Julho,1.0,Roraima
2001,Agosto,4.0,Roraima
2001,Setembro,1.0,Roraima
2001,Outubro,13.0,Roraima
2001,Novembro,76.0,Roraima
2001,Dezembro,76.0,Roraima
2002,Janeiro,302.0,Roraima
2002,Fevereiro,476.0,Roraima
2002,Março,819.0,Roraima
2002,Abril,41.0,Roraima
2002,Maio,,Roraima
2002,Junho,,Roraima
2002,Julho,11.0,Roraima
2002,Agosto,18.0,Roraima
2002,Setembro,91.0,Roraima
2002,Outubro,238.0,Roraima
2002,Novembro,188.0,Roraima
2002,Dezembro,282.0,Roraima
2003,Janeiro,761.0,Roraima
2003,Fevereiro,1063.0,Roraima
2003,Março,1486.0,Roraima
2003,Abril,354.0,Roraima
2003,Maio,6.0,Roraima
2003,Junho,4.0,Roraima
2003,Julho,,Roraima
2003,Agosto,6.0,Roraima
2003,Setembro,8.0,Roraima
2003,Outubro,24.0,Roraima
2003,Novembro,52.0,Roraima
2003,Dezembro,223.0,Roraima
2004,Janeiro,522.0,Roraima
2004,Fevereiro,349.0,Roraima
2004,Março,449.0,Roraima
2004,Abril,262.0,Roraima
2004,Maio,9.0,Roraima
2004,Junho,9.0,Roraima
2004,Julho,2.0,Roraima
2004,Agosto,22.0,Roraima
2004,Setembro,15.0,Roraima
2004,Outubro,71.0,Roraima
2004,Novembro,210.0,Roraima
2004,Dezembro,301.0,Roraima
2005,Janeiro,155.0,Roraima
2005,Fevereiro,207.0,Roraima
2005,Março,441.0,Roraima
2005,Abril,56.0,Roraima
2005,Maio,6.0,Roraima
2005,Junho,10.0,Roraima
2005,Julho,8.0,Roraima
2005,Agosto,16.0,Roraima
2005,Setembro,108.0,Roraima
2005,Outubro,121.0,Roraima
2005,Novembro,175.0,Roraima
2005,Dezembro,158.0,Roraima
2006,Janeiro,98.0,Roraima
2006,Fevereiro,441.0,Roraima
2006,Março,524.0,Roraima
2006,Abril,376.0,Roraima
2006,Maio,5.0,Roraima
2006,Junho,,Roraima
2006,Julho,1.0,Roraima
2006,Agosto,21.0,Roraima
2006,Setembro,56.0,Roraima
2006,Outubro,161.0,Roraima
2006,Novembro,96.0,Roraima
2006,Dezembro,410.0,Roraima
2007,Janeiro,288.0,Roraima
2007,Fevereiro,1347.0,Roraima
2007,Março,927.0,Roraima
2007,Abril,184.0,Roraima
2007,Maio,2.0,Roraima
2007,Junho,3.0,Roraima
2007,Julho,15.0,Roraima
2007,Agosto,4.0,Roraima
2007,Setembro,19.0,Roraima
2007,Outubro,69.0,Roraima
2007,Novembro,357.0,Roraima
2007,Dezembro,29.0,Roraima
2008,Janeiro,371.0,Roraima
2008,Fevereiro,223.0,Roraima
2008,Março,702.0,Roraima
2008,Abril,278.0,Roraima
2008,Maio,22.0,Roraima
2008,Junho,3.0,Roraima
2008,Julho,,Roraima
2008,Agosto,13.0,Roraima
2008,Setembro,30.0,Roraima
2008,Outubro,112.0,Roraima
2008,Novembro,165.0,Roraima
2008,Dezembro,31.0,Roraima
2009,Janeiro,65.0,Roraima
2009,Fevereiro,212.0,Roraima
2009,Março,293.0,Roraima
2009,Abril,279.0,Roraima
2009,Maio,277.0,Roraima
2009,Junho,19.0,Roraima
2009,Julho,21.0,Roraima
2009,Agosto,41.0,Roraima
2009,Setembro,148.0,Roraima
2009,Outubro,261.0,Roraima
2009,Novembro,394.0,Roraima
2009,Dezembro,349.0,Roraima
2010,Janeiro,457.0,Roraima
2010,Fevereiro,634.0,Roraima
2010,Março,536.0,Roraima
2010,Abril,19.0,Roraima
2010,Maio,6.0,Roraima
2010,Junho,1.0,Roraima
2010,Julho,2.0,Roraima
2010,Agosto,7.0,Roraima
2010,Setembro,27.0,Roraima
2010,Outubro,87.0,Roraima
2010,Novembro,39.0,Roraima
2010,Dezembro,103.0,Roraima
2011,Janeiro,307.0,Roraima
2011,Fevereiro,140.0,Roraima
2011,Março,158.0,Roraima
2011,Abril,156.0,Roraima
2011,Maio,9.0,Roraima
2011,Junho,9.0,Roraima
2011,Julho,10.0,Roraima
2011,Agosto,47.0,Roraima
2011,Setembro,66.0,Roraima
2011,Outubro,81.0,Roraima
2011,Novembro,181.0,Roraima
2011,Dezembro,311.0,Roraima
2012,Janeiro,239.0,Roraima
2012,Fevereiro,172.0,Roraima
2012,Março,183.0,Roraima
2012,Abril,49.0,Roraima
2012,Maio,21.0,Roraima
2012,Junho,29.0,Roraima
2012,Julho,3.0,Roraima
2012,Agosto,8.0,Roraima
2012,Setembro,89.0,Roraima
2012,Outubro,201.0,Roraima
2012,Novembro,257.0,Roraima
2012,Dezembro,125.0,Roraima
2013,Janeiro,482.0,Roraima
2013,Fevereiro,71.0,Roraima
2013,Março,265.0,Roraima
2013,Abril,113.0,Roraima
2013,Maio,6.0,Roraima
2013,Junho,6.0,Roraima
